Record_ID,H2_Tminus2,CH4_Tminus2,C2H6_Tminus2,C2H4_Tminus2,C2H2_Tminus2,CO_Tminus2,CO2_Tminus2,BDV_Tminus2,Moisture_PPM_Tminus2,WTI_HV_Tminus2,WTI_LV_Tminus2,OTI_Tminus2,Loading_pct_Tminus2,Ambient_Temp_Tminus2,Age_Years_Tminus2,IR_HV_E_1min_Tminus2,IR_LV_E_1min_Tminus2,IR_TV_E_1min_Tminus2,IR_HV_E_10min_Tminus2,IR_LV_E_10min_Tminus2,IR_TV_E_10min_Tminus2,PI_HV_Tminus2,PI_LV_Tminus2,PI_TV_Tminus2,Winding_HV_TanDelta_pct_Tminus2,Winding_LV_TanDelta_pct_Tminus2,Winding_TV_TanDelta_pct_Tminus2,Winding_HV_CapChange_pct_Tminus2,Winding_LV_CapChange_pct_Tminus2,Winding_TV_CapChange_pct_Tminus2,Bushing_HV_R_TanDelta_pct_Tminus2,Bushing_HV_Y_TanDelta_pct_Tminus2,Bushing_HV_B_TanDelta_pct_Tminus2,Bushing_HV_R_CapChange_pct_Tminus2,Bushing_HV_Y_CapChange_pct_Tminus2,Bushing_HV_B_CapChange_pct_Tminus2,Bushing_LV_R_TanDelta_pct_Tminus2,Bushing_LV_Y_TanDelta_pct_Tminus2,Bushing_LV_B_TanDelta_pct_Tminus2,Bushing_LV_R_CapChange_pct_Tminus2,Bushing_LV_Y_CapChange_pct_Tminus2,Bushing_LV_B_CapChange_pct_Tminus2,Bushing_TV_R_TanDelta_pct_Tminus2,Bushing_TV_Y_TanDelta_pct_Tminus2,Bushing_TV_B_TanDelta_pct_Tminus2,Bushing_TV_R_CapChange_pct_Tminus2,Bushing_TV_Y_CapChange_pct_Tminus2,Bushing_TV_B_CapChange_pct_Tminus2,H2_Tminus1,CH4_Tminus1,C2H6_Tminus1,C2H4_Tminus1,C2H2_Tminus1,CO_Tminus1,CO2_Tminus1,BDV_Tminus1,Moisture_PPM_Tminus1,WTI_HV_Tminus1,WTI_LV_Tminus1,OTI_Tminus1,Loading_pct_Tminus1,Ambient_Temp_Tminus1,Age_Years_Tminus1,IR_HV_E_1min_Tminus1,IR_LV_E_1min_Tminus1,IR_TV_E_1min_Tminus1,IR_HV_E_10min_Tminus1,IR_LV_E_10min_Tminus1,IR_TV_E_10min_Tminus1,PI_HV_Tminus1,PI_LV_Tminus1,PI_TV_Tminus1,Winding_HV_TanDelta_pct_Tminus1,Winding_LV_TanDelta_pct_Tminus1,Winding_TV_TanDelta_pct_Tminus1,Winding_HV_CapChange_pct_Tminus1,Winding_LV_CapChange_pct_Tminus1,Winding_TV_CapChange_pct_Tminus1,Bushing_HV_R_TanDelta_pct_Tminus1,Bushing_HV_Y_TanDelta_pct_Tminus1,Bushing_HV_B_TanDelta_pct_Tminus1,Bushing_HV_R_CapChange_pct_Tminus1,Bushing_HV_Y_CapChange_pct_Tminus1,Bushing_HV_B_CapChange_pct_Tminus1,Bushing_LV_R_TanDelta_pct_Tminus1,Bushing_LV_Y_TanDelta_pct_Tminus1,Bushing_LV_B_TanDelta_pct_Tminus1,Bushing_LV_R_CapChange_pct_Tminus1,Bushing_LV_Y_CapChange_pct_Tminus1,Bushing_LV_B_CapChange_pct_Tminus1,Bushing_TV_R_TanDelta_pct_Tminus1,Bushing_TV_Y_TanDelta_pct_Tminus1,Bushing_TV_B_TanDelta_pct_Tminus1,Bushing_TV_R_CapChange_pct_Tminus1,Bushing_TV_Y_CapChange_pct_Tminus1,Bushing_TV_B_CapChange_pct_Tminus1,H2_T0_Current,CH4_T0_Current,C2H6_T0_Current,C2H4_T0_Current,C2H2_T0_Current,CO_T0_Current,CO2_T0_Current,BDV_T0_Current,Moisture_PPM_T0_Current,WTI_HV_T0_Current,WTI_LV_T0_Current,OTI_T0_Current,Loading_pct_T0_Current,Ambient_Temp_T0_Current,Age_Years_T0_Current,IR_HV_E_1min_T0_Current,IR_LV_E_1min_T0_Current,IR_TV_E_1min_T0_Current,IR_HV_E_10min_T0_Current,IR_LV_E_10min_T0_Current,IR_TV_E_10min_T0_Current,PI_HV_T0_Current,PI_LV_T0_Current,PI_TV_T0_Current,Winding_HV_TanDelta_pct_T0_Current,Winding_LV_TanDelta_pct_T0_Current,Winding_TV_TanDelta_pct_T0_Current,Winding_HV_CapChange_pct_T0_Current,Winding_LV_CapChange_pct_T0_Current,Winding_TV_CapChange_pct_T0_Current,Bushing_HV_R_TanDelta_pct_T0_Current,Bushing_HV_Y_TanDelta_pct_T0_Current,Bushing_HV_B_TanDelta_pct_T0_Current,Bushing_HV_R_CapChange_pct_T0_Current,Bushing_HV_Y_CapChange_pct_T0_Current,Bushing_HV_B_CapChange_pct_T0_Current,Bushing_LV_R_TanDelta_pct_T0_Current,Bushing_LV_Y_TanDelta_pct_T0_Current,Bushing_LV_B_TanDelta_pct_T0_Current,Bushing_LV_R_CapChange_pct_T0_Current,Bushing_LV_Y_CapChange_pct_T0_Current,Bushing_LV_B_CapChange_pct_T0_Current,Bushing_TV_R_TanDelta_pct_T0_Current,Bushing_TV_Y_TanDelta_pct_T0_Current,Bushing_TV_B_TanDelta_pct_T0_Current,Bushing_TV_R_CapChange_pct_T0_Current,Bushing_TV_Y_CapChange_pct_T0_Current,Bushing_TV_B_CapChange_pct_T0_Current,Trend_Scenario,HI_Tminus2,HI_Tminus1,HI_Current,Current_Condition,Weighted_Trend_Older,Weighted_Trend_Recent,Weighted_Trend_Total,Trend_Acceleration,Trend_Penalty,Trend_Direction,Trend_Severity,Trend_Alert_Flag,Fastest_Deteriorating_Parameter,Dynamic_HI_PreCap,Dynamic_HI_Final,Dynamic_Condition,Binary_DHI,Dynamic_Anomaly_Flag,Dynamic_Anomaly_Type,Current_Hard_Cap_Flag,Current_Hard_Cap_Reason,DHI_Delta_vs_Current,DHI_training_target,Trend_Cap_Flag,Trend_Cap_Reason
2109,171.8307,168.2401,70.8929,50.809,1.3438,386.9023,3230.9096,58.5258,24.1844,77.1977,77.2346,70.6261,82.6134,35.5255,10.4,8768.7403,9192.903,8965.8344,15660.1818,16712.1304,17550.1773,1.7859,1.8179,1.9575,0.4858,0.5204,0.5005,-2.356,1.9979,2.353,0.4944,0.4824,0.5141,2.5304,2.3585,1.8138,0.5023,0.4955,0.514,-1.9113,1.9568,-1.736,0.4924,0.4846,0.5354,1.5226,-2.1006,2.1434,135.8465,201.8964,73.3845,53.1829,2.6311,386.8702,3194.5792,58.2651,24.5063,76.6031,84.7076,70.3624,82.2696,35.3972,11.4,8654.9965,9182.4182,9021.8077,14933.2552,16811.4434,17347.8934,1.7254,1.8308,1.9229,0.5051,0.5391,0.5055,-1.9495,2.4274,1.5635,0.4811,0.493,0.5244,2.4853,2.626,1.6465,0.4992,0.4989,0.5131,-2.6718,2.1092,-1.8997,0.4978,0.4894,0.5389,1.8978,-2.6459,2.4944,154.1,196.9,73.0,58.1,2.1,392.5,3349.5,57.8,24.5,75.2,78.3,70.4,82.1,35.3,12.4,8446.3,9075.0,8948.2,15088.0,16267.0,17319.2,1.786,1.793,1.935,0.5,0.538,0.506,-2.0,2.55,2.15,0.5,0.5,0.528,2.54,2.8,2.04,0.504,0.5,0.52,-2.83,2.18,-2.07,0.5,0.5,0.547,2.13,-2.54,2.37,Stable,0.9332,0.9209,0.9215,Good,0.01811,-0.00093,0.01718,-0.01905,0.00515,Stable,Stable,0,C2H4,0.9174,0.9174,Good,1,0,No_Anomaly,0,,-0.0041,91.74,0,
2110,1590.7577,944.0582,138.8724,189.9352,29.6866,1313.7008,8806.5634,52.4324,25.8627,82.5004,80.5714,74.0019,84.6917,38.1089,13.5,7736.1077,9247.3096,8688.7844,15547.2853,17787.6156,6516.5883,2.0097,1.9235,0.8382,0.508,0.5534,0.5392,-1.7143,1.6025,-1.6322,0.4993,0.483,0.4861,1.5242,1.4639,1.1158,0.4826,0.5075,0.5507,0.6673,1.4807,0.9333,0.4656,0.478,0.4695,-1.8651,0.7391,0.6801,1643.8113,933.3315,144.6451,192.3392,31.7074,1327.3153,8966.6011,51.5128,26.7573,89.5434,86.0504,76.23,87.1702,38.215,14.5,7563.9774,9085.9349,8050.4244,13773.322,16944.9658,6037.8183,1.8209,1.865,0.8382,0.5048,0.5789,0.5542,-2.2858,2.0845,-2.6201,0.5037,0.4977,0.4963,2.0793,1.6357,1.6878,0.5008,0.5162,0.5778,1.1773,2.221,1.5553,0.4899,0.4973,0.4856,-2.0951,1.3863,1.551,1711.7,965.3,147.1,197.0,33.1,1377.3,9122.1,50.5,27.9,84.5,82.3,76.6,88.3,37.9,15.5,7146.9,8602.5,7688.6,13561.8,16371.5,4508.9,1.898,1.903,0.586,0.541,0.58,0.568,-2.98,3.56,-3.1,0.527,0.507,0.521,2.43,2.0,2.27,0.523,0.533,0.594,2.0,2.87,2.0,0.5,0.508,0.5,-2.52,2.04,2.0,Gradual_Deterioration,0.0,0.0,0.0,Critical,0.05167,0.03196,0.08363,-0.01972,0.02509,Deteriorating,Low,0,PI_TV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Any PI<1.0,0.0,0.0,0,
2111,1310.069,829.6363,138.1318,162.9137,27.6884,1155.0225,8270.9071,38.1246,41.289,101.7355,99.9072,91.8773,106.6427,44.9002,29.6,2563.1899,3332.8496,4333.5777,4473.9225,5051.8196,5299.3923,1.7455,1.5158,1.2229,0.8959,0.8864,0.8596,7.522,5.8042,7.3961,0.6572,0.6893,0.6305,5.7838,4.8764,7.0144,0.723,0.8997,0.7929,4.2606,3.134,5.1004,0.6457,0.7033,0.7482,4.4307,6.8087,-4.9804,1356.7219,904.7272,141.5516,175.0346,28.7748,1209.4737,8440.1165,35.8292,43.0325,103.1969,101.1811,91.5255,108.1778,44.9605,30.6,1797.9551,2942.933,3700.4027,3119.59,4008.1246,4325.6417,1.7351,1.3619,1.169,0.9434,0.9188,0.8836,8.1389,7.5194,8.2482,0.6846,0.7118,0.656,6.555,6.0535,7.5272,0.7396,0.9285,0.8223,5.3571,4.542,5.7858,0.6814,0.7258,0.7808,6.0013,7.8428,-6.1908,1601.4,982.4,147.3,187.3,33.2,1293.7,8974.8,32.9,46.8,106.7,104.5,95.8,113.8,45.1,31.6,1085.6,1752.6,2682.5,1200.0,2030.2,3108.3,1.105,1.158,1.159,0.99,0.959,0.919,9.45,9.43,9.8,0.725,0.753,0.695,7.72,6.95,8.6,0.778,0.963,0.87,6.45,6.14,7.16,0.711,0.756,0.822,6.66,9.08,-7.6,Gradual_Deterioration,0.4637,0.4215,0.336,Very Poor,0.06213,0.12567,0.18779,0.06354,0.0665,Deteriorating,High,1,PI_HV,0.2951,0.2951,Very Poor,0,1,Rapid_Trend_Deterioration,0,,-0.0409,0.0,1,IR_HV_E_10min; PI_HV
2112,1358.0559,649.9435,126.2472,154.4379,27.3267,1089.0247,6085.2399,41.2031,38.06,101.2575,95.6516,86.7929,105.8568,41.567,22.8,3843.7694,3891.5403,3862.1814,5737.0396,5240.5163,4883.5561,1.4926,1.3466,1.2645,0.7484,0.7548,0.7992,7.6649,-9.2807,8.4103,0.6774,0.7028,0.7807,7.8402,6.8439,7.4002,0.8148,0.7639,0.7835,-8.47,7.049,8.0031,0.6443,0.704,0.8011,7.0484,-8.1803,6.4176,1134.8836,600.8656,116.7752,139.393,24.9313,1020.2003,5773.2609,43.8368,36.8621,98.8198,96.7573,85.148,100.3747,40.4496,23.8,4466.7925,4757.3306,4895.2701,7250.4015,6813.3047,6693.2726,1.6232,1.4322,1.3673,0.7073,0.7072,0.7303,6.379,-7.3135,6.9332,0.6448,0.672,0.7484,6.2232,5.7621,6.1985,0.7752,0.7248,0.7516,-6.9616,5.4721,6.8112,0.6144,0.6655,0.7734,5.4684,-6.8277,5.6785,983.9,525.7,106.2,123.1,19.6,864.6,4916.1,47.1,33.6,91.7,90.2,82.3,96.4,40.5,24.8,5726.5,5746.3,5675.0,8749.5,8841.4,8506.8,1.528,1.539,1.499,0.664,0.662,0.671,4.54,-4.9,5.06,0.613,0.639,0.705,4.4,5.09,4.36,0.731,0.672,0.707,-5.02,4.41,5.09,0.573,0.621,0.718,4.73,-5.32,4.26,Improving,0.4573,0.5179,0.5979,Poor,-0.0891,-0.11765,-0.20675,-0.02855,0.0,Improving,Stable,0,,0.5718,0.5718,Poor,0,1,DGA,0,,-0.0261,57.18,0,
2113,1072.6985,605.4088,114.3844,157.9167,24.3726,1066.5315,6121.0006,47.1131,35.2767,87.6663,91.8221,78.4872,92.6064,35.9342,8.5,7260.7392,6626.3727,6754.4647,13877.7147,11766.9359,12205.2687,1.9113,1.7758,1.807,0.6206,0.6917,0.6508,6.4596,7.7896,8.2347,0.6142,0.6836,0.6548,5.7639,-5.8845,6.8572,0.6364,0.6418,0.6352,5.3128,-5.7445,5.4489,0.6857,0.6573,0.6544,5.645,-6.9775,6.9584,846.566,466.0687,104.4111,135.4995,18.9034,859.7531,5049.3092,51.2899,29.2647,89.7366,87.4409,75.0129,85.7818,35.9928,9.5,8689.4238,7939.9263,8101.0477,17013.9706,14639.049,15551.7764,1.958,1.8437,1.9197,0.5565,0.6168,0.5631,4.4572,4.4867,4.2562,0.5697,0.6144,0.5887,3.7876,-4.4977,5.1246,0.5808,0.5727,0.5692,3.3955,-3.9612,4.4649,0.6014,0.6014,0.5762,3.8235,-4.0437,4.0946,599.0,422.3,96.7,115.1,14.5,743.7,4605.7,55.3,25.2,80.5,80.1,72.7,83.0,35.5,10.5,9524.2,8639.2,8923.0,18145.9,16622.3,17367.1,1.905,1.924,1.946,0.5,0.546,0.505,2.43,2.74,2.01,0.533,0.569,0.53,2.85,-3.24,3.12,0.554,0.532,0.518,2.0,-2.73,3.01,0.556,0.566,0.525,2.67,-2.0,2.64,Improving,0.6125,0.7163,0.7957,Fair,-0.15269,-0.11673,-0.26941,0.03596,0.00575,Improving,Stable,0,PI_HV,0.7597,0.7597,Fair,1,1,DGA,0,,-0.036,75.97,0,
2114,768.1946,449.5303,105.4815,110.2054,14.2333,776.2885,5015.7943,57.5976,21.6537,74.9429,80.7819,67.4568,75.7508,35.2034,14.1,10967.3052,10338.7639,10902.8515,20834.0221,20144.9921,21500.005,1.8996,1.9485,1.972,0.5389,0.5068,0.4864,1.3074,-0.1691,-1.3245,0.4906,0.464,0.5508,1.0564,1.2111,-0.7498,0.5318,0.5064,0.5092,0.2115,0.4645,-1.2546,0.4855,0.5226,0.5364,1.3291,1.5026,1.7322,755.5498,472.513,108.0871,117.5322,15.6791,835.3768,5048.5059,57.1357,23.559,72.9741,74.3878,68.8423,80.4155,35.2789,15.1,10432.7122,10014.2511,10453.8916,20192.8224,19049.8902,21189.3048,1.9355,1.9023,2.0269,0.5686,0.5141,0.505,1.3313,-1.7865,-2.3428,0.5203,0.4882,0.5701,1.1249,1.96,-1.5286,0.541,0.5234,0.5267,1.3479,1.4317,-1.5969,0.5072,0.5286,0.5579,1.3706,2.5079,2.1884,867.2,559.5,111.9,128.7,18.2,876.3,5486.6,54.4,25.6,75.9,76.1,70.2,80.6,35.5,16.1,9663.3,9389.9,10000.0,18563.3,18473.7,19624.3,1.921,1.967,1.962,0.585,0.55,0.531,3.03,-2.85,-3.32,0.533,0.513,0.589,2.32,2.81,-2.62,0.576,0.542,0.536,2.0,2.0,-2.21,0.527,0.561,0.576,2.42,3.07,3.09,Gradual_Deterioration,0.8145,0.795,0.753,Fair,0.02866,0.06171,0.09037,0.03305,0.0324,Deteriorating,Moderate,0,C2H2,0.733,0.733,Fair,1,1,DGA,0,,-0.02,73.3,0,
2115,817.3374,490.9339,116.4163,130.5475,21.0517,888.7676,6328.4487,44.2312,32.7477,93.5928,97.4576,81.7603,95.7261,43.4521,29.1,4889.231,5582.0598,3555.8143,7397.4511,10188.6561,7306.8354,1.513,1.8253,2.0549,0.7536,0.7632,0.7383,3.5602,-0.2422,4.0541,0.7539,0.6256,0.7617,-2.6656,2.222,4.2251,0.6924,0.717,0.8435,2.6807,2.2832,2.7461,0.7199,0.6111,0.8205,1.147,2.3575,5.7496,1082.9389,624.3063,124.3392,152.2878,24.9015,1001.3469,7001.8989,40.3994,36.8238,95.7338,102.4282,85.2418,101.6736,43.8985,30.1,3970.6807,4716.3552,2641.1486,5270.3246,7256.1501,5261.7186,1.3273,1.5385,1.9922,0.8111,0.8092,0.799,5.4928,-2.8258,5.7645,0.7877,0.6835,0.8053,-5.057,4.2988,6.3499,0.7583,0.7813,0.8775,4.6523,4.1104,5.0437,0.7597,0.647,0.8411,3.1901,3.9812,6.9019,1540.0,841.8,137.2,180.0,31.2,1188.6,8045.8,34.4,44.7,102.3,106.7,92.4,112.0,44.0,31.1,1601.9,2968.2,1133.1,1878.0,3592.4,1242.0,1.172,1.21,1.096,0.922,0.891,0.913,8.63,-8.38,8.85,0.875,0.804,0.895,-8.7,8.4,9.26,0.867,0.875,0.951,8.59,6.7,8.68,0.844,0.733,0.909,6.62,7.2,9.3,Rapid_Deterioration,0.6159,0.5246,0.3541,Very Poor,0.13428,0.25075,0.38503,0.11647,0.13414,Deteriorating,Severe,1,PI_TV,0.2717,0.2717,Very Poor,0,1,Rapid_Trend_Deterioration,0,,-0.0824,0.0,1,IR_HV_E_10min; IR_TV_E_10min; PI_TV; Bushing_HV_Y_CapChange_pct; Bushing_LV_R_CapChange_pct; Bushing_LV_Y_CapChange_pct; Bushing_LV_B_CapChange_pct; Bushing_TV_R_CapChange_pct; Bushing_TV_Y_CapChange_pct
2116,2150.9987,1181.9141,167.5012,231.0263,42.6999,1621.545,10461.9204,22.9563,56.6349,117.3512,117.375,103.401,128.225,45.7381,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8408,0.8384,0.8382,1.056,1.1026,1.0552,12.0,12.0,12.0,0.9329,1.0107,0.9328,-10.1031,12.0,12.0,1.0374,1.03,0.8804,12.0,-10.9255,-11.51,0.9209,0.9112,0.9316,11.3465,-11.5455,11.052,1822.2385,1029.3649,164.9579,220.5235,38.7322,1407.1628,9318.5871,26.0375,52.7649,117.3512,115.0531,100.9316,123.5751,45.9074,32.4,0.0,971.9153,370.7583,0.0,728.9365,278.0687,0.8408,0.8384,0.8382,1.0006,1.0319,0.9877,12.0,11.9232,12.0,0.8603,0.9367,0.8925,-7.9457,10.4488,9.776,0.9571,0.9668,0.8274,11.5081,-9.0169,-9.1368,0.8319,0.8659,0.8589,8.6199,-9.2613,8.4487,1552.8,879.5,147.3,197.0,32.0,1213.8,8131.1,30.9,48.6,109.3,106.6,95.5,119.1,45.3,33.4,1275.7,2114.6,2050.2,1412.0,2514.3,2438.9,1.107,1.189,1.19,0.927,0.937,0.934,9.84,9.25,9.57,0.774,0.872,0.829,-6.17,7.6,7.54,0.881,0.894,0.766,8.29,-7.37,-6.21,0.762,0.802,0.78,5.65,-6.62,5.43,Improving,0.0,0.0,0.333,Very Poor,-0.10691,-0.19396,-0.30087,-0.08705,0.0,Improving,Stable,0,,0.2498,0.2498,Very Poor,0,1,Winding_TD_Cap,0,,-0.0832,24.98,0,
2117,962.3472,663.6029,108.6402,133.0961,18.8085,976.8518,5982.3715,59.176,20.977,77.0439,81.0363,70.6889,84.0597,35.2631,8.0,9026.3266,8909.4334,8035.4068,17570.5779,17059.4275,14445.0869,1.9466,1.9148,1.7977,0.5788,0.5822,0.5362,-2.7516,-3.1448,3.473,0.5728,0.5133,0.5117,-2.7483,3.0815,2.0967,0.5133,0.565,0.5216,2.5074,2.6176,3.1225,0.5056,0.5172,0.5076,-2.7041,3.5037,3.4978,944.9811,654.3523,108.291,129.3855,17.6132,949.3946,5792.2557,58.53,20.2954,80.7558,80.0741,70.1299,82.2981,35.3227,9.0,8999.3776,9017.2287,8586.4492,17687.5381,16847.2805,15079.8288,1.9654,1.8683,1.7562,0.5837,0.5822,0.5282,-2.8373,-3.2677,2.8553,0.5651,0.5071,0.5104,-1.9797,3.22,1.8521,0.4935,0.5779,0.5222,2.2902,2.5836,2.7542,0.5066,0.5081,0.5028,-1.9854,3.1034,3.6215,973.8,652.1,106.1,130.0,18.1,930.2,5696.4,59.2,20.0,75.9,77.8,70.7,82.4,35.1,10.0,9142.7,8976.3,8317.2,17876.4,17244.8,15152.0,1.955,1.921,1.822,0.57,0.572,0.531,-2.84,-3.05,2.86,0.561,0.508,0.5,-2.21,2.9,2.13,0.503,0.56,0.517,2.0,2.64,2.47,0.505,0.502,0.5,-2.0,3.05,3.03,Stable,0.7728,0.778,0.7879,Fair,-0.00771,-0.01449,-0.0222,-0.00679,0.0,Stable,Stable,0,H2,0.7849,0.7849,Fair,1,1,DGA,0,,-0.003,78.49000000000001,0,
2118,531.5337,347.1752,83.8507,88.0802,11.79,552.7709,3883.4073,50.2238,31.9001,88.5223,91.6188,83.7794,96.9387,37.2367,13.2,1410.6649,2572.7229,2531.8181,1073.9517,1929.5422,3171.5815,0.8408,0.8384,1.2527,0.7506,0.7986,0.6973,7.6804,8.8499,-7.9721,0.6693,0.6573,0.6581,5.8493,7.9127,-5.493,0.7185,0.6791,0.6688,5.5263,7.8453,-6.3883,0.6963,0.6689,0.6777,6.2905,5.705,6.4639,395.0849,269.4871,79.0429,73.9592,7.1523,484.1873,3368.7521,52.1091,28.8698,87.5862,91.986,80.2804,93.2116,37.162,14.2,2888.4358,3322.7755,3450.7255,2989.1017,3392.8413,5207.5748,1.0349,1.0211,1.5091,0.7023,0.761,0.6643,5.937,7.8639,-6.6381,0.6357,0.6341,0.6273,4.3421,6.3634,-4.2073,0.6781,0.6524,0.6318,4.2229,5.8695,-4.6134,0.6554,0.6154,0.6388,4.9347,4.4614,4.8903,179.7,126.1,68.3,55.3,1.0,361.2,2540.0,56.3,24.8,80.3,79.5,75.7,88.7,36.8,15.2,4448.0,4472.8,5193.6,6490.6,6349.2,7886.3,1.459,1.42,1.518,0.623,0.673,0.598,3.79,5.02,-4.08,0.562,0.582,0.567,2.81,3.8,-2.13,0.592,0.579,0.569,2.14,3.81,-2.84,0.599,0.544,0.567,2.98,2.56,3.72,Improving,0.0,0.719,0.8409,Good,-0.10537,-0.17925,-0.28462,-0.07388,0.0,Improving,Stable,0,,0.7385,0.7385,Fair,1,0,No_Anomaly,0,,-0.1024,73.85000000000001,0,
2119,1622.2602,911.8589,146.5036,186.7827,28.7582,1621.545,10549.9117,29.1307,48.3611,108.8169,108.149,92.548,114.6303,44.4594,32.0,94.1764,353.5137,1638.5154,70.6323,265.1352,1656.4526,0.8408,0.8384,1.0109,0.8887,0.8553,0.8682,10.0289,10.1362,8.855,0.771,0.8153,0.8152,-7.8245,7.598,-8.7102,0.8651,0.8261,0.7314,10.1361,8.3123,7.5508,0.7538,0.8525,0.7853,7.0379,10.6475,8.43,1542.6549,832.6545,135.3098,170.8392,27.0704,1621.545,10549.9117,31.8612,47.7103,106.2389,104.6537,91.5307,113.5996,43.916,33.0,891.3187,1298.2685,2872.0137,754.4453,1595.4299,3473.3331,0.8464,1.2289,1.2094,0.8459,0.8247,0.8326,7.766,8.4122,7.8383,0.7435,0.7702,0.7809,-6.3706,5.9929,-7.5025,0.8277,0.7948,0.6953,8.9739,6.9459,5.9605,0.7196,0.8156,0.7532,5.9737,9.3773,7.5296,1448.7,761.5,128.0,165.6,24.0,1846.9,23973.5,34.9,45.6,103.1,103.0,89.2,110.0,44.0,34.0,1649.9,2236.7,3273.3,1819.3,2756.8,4191.2,1.103,1.233,1.28,0.815,0.782,0.794,7.23,7.02,6.43,0.711,0.743,0.764,-5.49,5.31,-6.41,0.801,0.774,0.671,7.54,6.36,4.9,0.693,0.774,0.735,4.85,8.14,6.56,Improving,0.0,0.0,0.0,Critical,-0.08894,-0.03579,-0.12472,0.05315,0.0085,Improving,Stable,0,CO2,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,CO>=1400 and CO2>=10000,0.0,0.0,1,CO2
2120,1322.6373,817.7524,129.6642,158.0609,30.9982,1164.1531,7535.9493,35.4188,47.2409,103.6344,101.4808,90.4623,112.8549,44.7655,30.9,1707.3101,2620.3117,1844.5507,1685.881,3054.7904,2614.5658,0.9874,1.1658,1.4175,0.934,0.9006,0.8908,-8.2337,-8.6574,8.3197,0.8154,0.822,0.7318,7.8788,-6.7845,-8.3633,0.7585,0.8124,0.7266,5.8809,5.205,4.6257,0.8556,0.9231,0.693,-8.3157,-7.7643,5.2662,1390.9754,816.8145,129.1663,167.4496,29.717,1201.3142,7579.1395,34.0062,47.6009,106.6011,103.2928,92.1571,113.3225,44.1193,31.9,1368.1236,2507.1474,1800.8388,2278.1706,3266.9998,2008.0967,1.6652,1.3031,1.1151,0.9453,0.9059,0.9083,-8.8151,-8.4077,8.2069,0.8168,0.8482,0.7367,8.2572,-7.0529,-8.5168,0.7499,0.8156,0.739,6.1735,5.0882,5.189,0.8611,0.9263,0.6875,-8.4216,-7.9291,5.6069,1396.1,836.2,130.2,167.4,31.9,1211.8,7763.1,33.9,47.9,106.4,101.5,90.9,113.2,44.6,32.9,1297.6,2353.8,1496.4,1415.2,2896.8,1700.2,1.091,1.231,1.136,0.95,0.916,0.912,-9.16,-9.27,8.66,0.823,0.841,0.742,8.45,-7.42,-8.94,0.764,0.835,0.745,6.44,5.65,5.64,0.876,0.932,0.694,-8.37,-8.26,5.87,Stable,0.0,0.3889,0.3642,Very Poor,0.00093,0.03628,0.03721,0.03535,0.01682,Stable,Low,0,PI_TV,0.3147,0.3147,Very Poor,0,1,Winding_TD_Cap,0,,-0.0495,31.47,0,
2121,790.5443,445.5075,91.5494,115.2779,17.4991,788.1136,4737.087,47.7186,36.243,90.0157,88.2285,80.7397,93.6565,40.0268,22.3,5685.7977,5817.3323,5678.8542,8358.0352,8055.6923,8544.9045,1.47,1.3848,1.5047,0.7232,0.7152,0.7139,-5.0221,4.5801,5.679,0.6415,0.5593,0.6325,4.0331,3.7155,5.1121,0.6315,0.6011,0.5978,3.8746,3.6065,-3.7973,0.6387,0.6771,0.646,-4.3967,5.3109,3.2915,884.8126,454.6745,99.5754,118.8004,18.1207,803.9485,5262.2857,47.7827,36.2031,93.6524,89.4776,80.4902,94.3107,40.23,23.3,5379.5406,5141.5868,5411.1996,7928.6774,8166.6601,7879.9132,1.4739,1.5884,1.4562,0.7145,0.719,0.7411,-5.6143,5.4253,6.0421,0.6545,0.551,0.6326,4.3201,3.7634,5.3564,0.6317,0.6228,0.5985,4.4789,3.2333,-3.6036,0.6446,0.678,0.6558,-4.779,5.2402,3.6464,856.3,477.7,97.1,122.1,19.2,829.1,5287.1,47.6,37.1,91.8,89.3,82.3,96.9,40.0,24.3,5161.6,5216.3,5148.9,7735.8,7347.9,7358.1,1.499,1.409,1.429,0.745,0.734,0.748,-5.85,5.92,6.26,0.664,0.564,0.648,4.8,4.01,5.38,0.647,0.618,0.615,4.62,3.76,-3.89,0.648,0.687,0.667,-4.97,5.83,4.03,Stable,0.6165,0.6053,0.5884,Poor,0.01648,0.02488,0.04136,0.0084,0.01375,Deteriorating,Low,0,C2H2,0.58,0.58,Poor,0,1,Winding_TD_Cap,0,,-0.0084,57.99999999999999,0,
