Record_ID,H2,Methane,Ethane,Ethylene,Acetylene,CO,CO2,BDV,Moisture_PPM,WTI_HV,WTI_LV,OTI,Loading_pct,Ambient_Temp,Age_Years,IR_HV_E_1min,IR_LV_E_1min,IR_TV_E_1min,IR_HV_E_10min,IR_LV_E_10min,IR_TV_E_10min,PI_HV,PI_LV,PI_TV,Winding_HV_TanDelta_pct,Winding_LV_TanDelta_pct,Winding_TV_TanDelta_pct,Winding_HV_CapChange_pct,Winding_LV_CapChange_pct,Winding_TV_CapChange_pct,Bushing_HV_R_TanDelta_pct,Bushing_HV_Y_TanDelta_pct,Bushing_HV_B_TanDelta_pct,Bushing_HV_R_CapChange_pct,Bushing_HV_Y_CapChange_pct,Bushing_HV_B_CapChange_pct,Bushing_LV_R_TanDelta_pct,Bushing_LV_Y_TanDelta_pct,Bushing_LV_B_TanDelta_pct,Bushing_LV_R_CapChange_pct,Bushing_LV_Y_CapChange_pct,Bushing_LV_B_CapChange_pct,Bushing_TV_R_TanDelta_pct,Bushing_TV_Y_TanDelta_pct,Bushing_TV_B_TanDelta_pct,Bushing_TV_R_CapChange_pct,Bushing_TV_Y_CapChange_pct,Bushing_TV_B_CapChange_pct,Scenario_Generator,IR_Min_1min,IR_Min_10min,PI_Min,Max_Winding_TanDelta_pct,Max_Winding_CapChange_abs_pct,Max_Bushing_TanDelta_pct,Max_Bushing_CapChange_abs_pct,DGA_Subscore,Oil_Subscore,Thermal_Subscore,Age_Subscore,IR_PI_Subscore,Winding_TD_Cap_Subscore,Bushing_TD_Cap_Subscore,HI_PreCap,HI,Condition,Binary_HI,Anomaly_Flag,Anomaly_Type,Hard_Cap_Flag,Hard_Cap_Reason,Dominant_Risk_Parameter,WTI,HI_training_target,label_rule_any_gas_critical,H2_rule_score,Methane_rule_score,Ethane_rule_score,Ethylene_rule_score,Acetylene_rule_score,CO_rule_score,CO2_rule_score,BDV_score,OTI_score,WTI_score,BDV_below_40_flag,OTI_above_90_flag,WTI_above_95_flag,WTI_OTI_delta,thermal_stress_loss,oil_dielectric_loss,operating_score_min,operating_score_avg,H2_condition_from_threshold_table,H2_reason_from_threshold_table,Methane_condition_from_threshold_table,Methane_reason_from_threshold_table,Ethane_condition_from_threshold_table,Ethane_reason_from_threshold_table,Ethylene_condition_from_threshold_table,Ethylene_reason_from_threshold_table,Acetylene_condition_from_threshold_table,Acetylene_reason_from_threshold_table,CO_condition_from_threshold_table,CO_reason_from_threshold_table,CO2_condition_from_threshold_table,CO2_reason_from_threshold_table,gas_rule_avg,gas_rule_min,gas_critical_count,gas_poor_or_worse_count,label_rule_acceptable,label_rule_deteriorated,binary_hi_rule,Label_Rule_Derived,H2_healthy_max,H2_moderate_max,H2_poor_max,H2_critical_over,H2_critical_ratio,H2_critical_excess,H2_critical_flag,Methane_healthy_max,Methane_moderate_max,Methane_poor_max,Methane_critical_over,Methane_critical_ratio,Methane_critical_excess,Methane_critical_flag,Ethane_healthy_max,Ethane_moderate_max,Ethane_poor_max,Ethane_critical_over,Ethane_critical_ratio,Ethane_critical_excess,Ethane_critical_flag,Ethylene_healthy_max,Ethylene_moderate_max,Ethylene_poor_max,Ethylene_critical_over,Ethylene_critical_ratio,Ethylene_critical_excess,Ethylene_critical_flag,Acetylene_healthy_max,Acetylene_moderate_max,Acetylene_poor_max,Acetylene_critical_over,Acetylene_critical_ratio,Acetylene_critical_excess,Acetylene_critical_flag,CO_healthy_max,CO_moderate_max,CO_poor_max,CO_critical_over,CO_critical_ratio,CO_critical_excess,CO_critical_flag,CO2_healthy_max,CO2_moderate_max,CO2_poor_max,CO2_critical_over,CO2_critical_ratio,CO2_critical_excess,CO2_critical_flag,DGA_threshold_table_used_for_training,DGA_threshold_table_version,HI_Final_relation_used_for_training,HI_Final_relation
2120,1396.1,836.2,130.2,167.4,31.9,1211.8,7763.1,33.9,47.9,106.4,101.5,90.9,113.2,44.6,32.9,1297.6,2353.8,1496.4,1415.2,2896.8,1700.2,1.090628853267571,1.2306907978587815,1.136193531141406,0.95,0.916,0.912,-9.16,-9.27,8.66,0.823,0.841,0.742,8.45,-7.42,-8.94,0.764,0.835,0.745,6.44,5.65,5.64,0.876,0.932,0.694,-8.37,-8.26,5.87,Very Poor_Mixed,1297.6,1415.2,1.091,0.95,9.27,0.932,8.94,0.1536,0.6025,0.1923,0.2865,1.0,0.0975,0.2571,0.3642,0.3642,Very Poor,0,1,Winding_TD_Cap,0,,C2H2,106.4,36.42,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,15.5,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.775611111111111,0.0,0.0,120,400,1000,1000,0.8362,0.0,0.0,65,100,150,150,0.8679999999999999,0.0,0.0,50,100,200,200,0.8370000000000001,0.0,0.0,1,9,35,35,0.9114285714285714,0.0,0.0,350,570,1400,1400,0.8655714285714285,0.0,0.0,2500,4000,10000,10000,0.7763100000000001,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2121,856.3,477.7,97.1,122.1,19.2,829.1,5287.1,47.6,37.1,91.8,89.3,82.3,96.9,40.0,24.3,5161.6,5216.3,5148.9,7735.8,7347.9,7358.1,1.4987213267203967,1.4086421409811551,1.4290625182077727,0.745,0.734,0.748,-5.85,5.92,6.26,0.664,0.564,0.648,4.8,4.01,5.38,0.647,0.618,0.615,4.62,3.76,-3.89,0.648,0.687,0.667,-4.97,5.83,4.03,Poor_Mixed,5148.9,7347.9,1.409,0.748,6.26,0.687,5.83,0.4379,0.7109,0.5188,0.6039,1.0,0.395,0.5349,0.5884,0.5884,Poor,0,1,Winding_TD_Cap,0,,C2H2,91.8,58.84,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.5,85.2,85.4,66.00000000000001,0.0,0.0,0.0,9.5,33.999999999999986,14.799999999999997,66.00000000000001,78.86666666666667,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5357142857142857,0.5,0.0,6.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.4757222222222222,0.0,0.0,120,400,1000,1000,0.4777,0.0,0.0,65,100,150,150,0.6473333333333333,0.0,0.0,50,100,200,200,0.6104999999999999,0.0,0.0,1,9,35,35,0.5485714285714286,0.0,0.0,350,570,1400,1400,0.5922142857142857,0.0,0.0,2500,4000,10000,10000,0.52871,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2122,984.0,610.4,101.1,130.4,23.1,863.8,5694.2,46.0,36.3,91.3,89.3,81.4,95.3,39.8,24.3,5954.4,5375.8,4785.1,8797.7,8150.2,6832.0,1.4775124277844958,1.5160906283715911,1.4277653549560092,0.761,0.681,0.775,5.92,-5.47,6.75,0.615,0.649,0.625,4.63,-5.66,5.79,0.667,0.665,0.642,-4.28,4.4,4.3,0.652,0.632,0.688,3.68,5.49,5.05,Poor_Mixed,4785.1,6832.0,1.428,0.775,6.75,0.688,5.79,0.3718,0.7197,0.5371,0.6039,1.0,0.3974,0.5129,0.5712,0.5712,Poor,0,1,DGA,0,,C2H2,91.3,57.120000000000005,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82.0,87.19999999999999,68.50000000000001,0.0,0.0,0.0,9.899999999999991,31.499999999999986,18.0,68.50000000000001,79.23333333333333,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.5466666666666666,0.0,0.0,120,400,1000,1000,0.6103999999999999,0.0,0.0,65,100,150,150,0.6739999999999999,0.0,0.0,50,100,200,200,0.652,0.0,0.0,1,9,35,35,0.66,0.0,0.0,350,570,1400,1400,0.617,0.0,0.0,2500,4000,10000,10000,0.56942,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2123,1543.4,885.9,133.0,173.7,34.3,1178.7,7894.8,34.1,45.0,104.6,107.0,92.3,116.4,44.0,29.7,2103.8,2122.8,3365.7,2401.4,2368.0,4382.2,1.141458313527902,1.1155078198605615,1.3020174109397749,0.917,0.895,0.901,9.17,-7.34,7.94,0.76,0.922,0.922,6.34,6.65,5.01,0.778,0.734,0.746,5.77,7.69,8.0,0.906,0.703,0.737,5.73,6.28,7.81,Very Poor_Mixed,2103.8,2368.0,1.116,0.917,9.17,0.922,8.0,0.1215,0.6299,0.1519,0.4089,1.0,0.1575,0.284,0.3748,0.3748,Very Poor,0,1,DGA,0,,C2H2,107.0,37.480000000000004,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,14.700000000000003,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.8574444444444445,0.0,0.0,120,400,1000,1000,0.8859,0.0,0.0,65,100,150,150,0.8866666666666667,0.0,0.0,50,100,200,200,0.8684999999999999,0.0,0.0,1,9,35,35,0.9799999999999999,0.0,0.0,350,570,1400,1400,0.8419285714285715,0.0,0.0,2500,4000,10000,10000,0.7894800000000001,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2124,288.1,236.9,71.1,158.9,1.0,476.2,3133.6,57.3,24.7,107.1,109.3,93.2,112.8,45.0,15.7,8709.6,8394.4,6991.7,4942.8,15478.5,12547.3,0.5675117112152108,1.843907843324121,1.794599310611153,0.688,0.648,0.652,5.26,-4.6,-4.37,0.517,0.585,0.531,-2.04,2.98,3.04,0.565,0.558,0.509,2.65,2.0,2.18,0.513,0.518,0.555,2.79,2.09,-2.22,Critical_Thermal,6991.7,4942.8,0.568,0.688,5.26,0.585,3.04,0.8065,0.8751,0.1312,0.8746,0.8187,0.5406,0.8107,0.7161,0.0,Critical,0,1,Hard_Capped_Critical,1,PI_Min<1.0: critical polarization index,C2H4,109.3,0.0,0.0,0.75,0.75,0.75,0.5,1.0,0.75,0.75,97.3,0.0,0.0,0.0,1.0,1.0,16.099999999999994,100.0,2.700000000000003,0.0,32.43333333333333,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Healthy,,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.5,0.0,1.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.16005555555555556,0.0,0.0,120,400,1000,1000,0.2369,0.0,0.0,65,100,150,150,0.474,0.0,0.0,50,100,200,200,0.7945,0.0,0.0,1,9,35,35,0.02857142857142857,0.0,0.0,350,570,1400,1400,0.34014285714285714,0.0,0.0,2500,4000,10000,10000,0.31335999999999997,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2125,465.0,313.2,75.9,76.1,9.1,637.7,4072.5,52.2,27.5,81.9,82.3,76.6,87.0,36.4,15.6,7631.1,7863.4,7366.4,14015.4,14161.1,12611.5,1.836615953139128,1.8008876567388155,1.7120302997393573,0.626,0.621,0.655,4.36,3.99,4.21,0.591,0.58,0.529,-2.73,4.55,-2.3,0.5,0.546,0.53,-3.53,3.3,2.85,0.527,0.586,0.599,3.6,3.52,2.89,Fair_Mixed,7366.4,12611.5,1.712,0.655,4.36,0.599,4.55,0.6625,0.8308,0.7485,0.8773,1.0,0.6031,0.7437,0.7623,0.7623,Fair,1,0,No_Anomaly,0,,C2H2,82.3,76.23,0.0,0.75,0.75,0.75,0.75,0.5,0.5,0.5,92.2,96.80000000000001,94.25,0.0,0.0,0.0,5.700000000000003,5.75,7.799999999999997,92.2,94.41666666666667,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.6428571428571429,0.5,0.0,3.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.25833333333333336,0.0,0.0,120,400,1000,1000,0.3132,0.0,0.0,65,100,150,150,0.506,0.0,0.0,50,100,200,200,0.38049999999999995,0.0,0.0,1,9,35,35,0.26,0.0,0.0,350,570,1400,1400,0.4555,0.0,0.0,2500,4000,10000,10000,0.40725,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2126,261.9,241.3,69.9,72.8,1.0,494.8,2553.6,56.1,25.2,79.3,85.1,72.1,87.6,37.7,17.0,9655.0,10000.0,9163.5,18120.0,19860.3,8030.2,1.8767477990678405,1.98603,0.8763245484803841,0.653,0.574,0.631,4.25,3.05,-3.54,0.557,0.589,0.588,4.04,3.65,3.18,0.52,0.601,0.957,-2.57,2.4,8.12,0.532,0.537,0.549,-2.78,-3.11,2.93,Critical_Bushing_TD_Cap,9163.5,8030.2,0.876,0.653,4.25,0.957,8.12,0.8958,0.8666,0.7751,0.8378,0.8125,0.6572,0.6597,0.7881,0.0,Critical,0,1,Hard_Capped_Critical,1,PI_Min<1.0: critical polarization index,PI_TV,85.1,0.0,0.0,0.75,0.75,0.75,0.75,1.0,0.75,0.75,96.1,100.0,87.25000000000001,0.0,0.0,0.0,13.0,12.749999999999986,3.9000000000000057,87.25000000000001,94.45,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Healthy,,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.7857142857142857,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.1455,0.0,0.0,120,400,1000,1000,0.24130000000000001,0.0,0.0,65,100,150,150,0.466,0.0,0.0,50,100,200,200,0.364,0.0,0.0,1,9,35,35,0.02857142857142857,0.0,0.0,350,570,1400,1400,0.3534285714285714,0.0,0.0,2500,4000,10000,10000,0.25536,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2127,1531.8,936.9,142.8,192.7,34.3,1286.5,8410.0,34.6,46.1,106.3,103.6,93.2,116.2,45.1,31.6,1281.0,1478.0,2060.7,1517.3,1627.8,2263.2,1.1844652615144418,1.1013531799729364,1.0982675789780172,0.94,0.971,0.99,8.85,8.83,-9.68,0.88,0.948,0.8,7.17,8.25,-5.55,0.88,0.747,0.818,-9.03,-5.97,7.36,0.924,0.903,0.832,8.63,8.04,7.7,Very Poor_Mixed,1281.0,1517.3,1.098,0.99,9.68,0.948,9.03,0.0747,0.6194,0.1492,0.3368,1.0,0.0655,0.1964,0.3293,0.3293,Very Poor,0,1,Winding_TD_Cap,0,,C2H2,106.3,32.93,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,13.099999999999994,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.851,0.0,0.0,120,400,1000,1000,0.9369,0.0,0.0,65,100,150,150,0.9520000000000001,0.0,0.0,50,100,200,200,0.9634999999999999,0.0,0.0,1,9,35,35,0.9799999999999999,0.0,0.0,350,570,1400,1400,0.9189285714285714,0.0,0.0,2500,4000,10000,10000,0.841,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2128,507.6,312.5,80.4,85.7,11.7,583.2,3952.1,53.4,27.9,84.6,82.2,75.4,86.9,36.6,17.1,6744.0,7792.0,7366.8,11242.3,14260.5,12578.1,1.6670077105575325,1.8301463039014374,1.7074034859097573,0.594,0.624,0.594,3.51,4.26,3.32,0.543,0.612,0.568,2.85,4.05,4.12,0.564,0.562,0.589,3.53,4.31,-2.93,0.613,0.52,0.53,3.91,3.83,3.67,Fair_Mixed,6744.0,11242.3,1.667,0.624,4.26,0.613,4.31,0.631,0.825,0.7368,0.8349,1.0,0.6678,0.6899,0.7498,0.7498,Fair,1,0,No_Anomaly,0,,C2H2,84.6,74.98,0.0,0.75,0.75,0.75,0.75,0.5,0.5,0.75,93.4,99.19999999999999,88.50000000000001,0.0,0.0,0.0,9.199999999999989,11.499999999999986,6.599999999999994,88.50000000000001,93.7,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.6785714285714286,0.5,0.0,2.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.28200000000000003,0.0,0.0,120,400,1000,1000,0.3125,0.0,0.0,65,100,150,150,0.536,0.0,0.0,50,100,200,200,0.4285,0.0,0.0,1,9,35,35,0.33428571428571424,0.0,0.0,350,570,1400,1400,0.4165714285714286,0.0,0.0,2500,4000,10000,10000,0.39521,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2129,501.0,349.6,85.4,84.5,2.8,611.1,3764.1,57.5,24.2,77.1,76.9,70.3,82.8,35.2,25.3,9551.0,8330.9,8567.1,18773.4,15060.4,15329.3,1.9655952256308242,1.807775870554202,1.7893219409134944,0.515,0.537,0.53,2.39,2.43,2.67,0.561,0.593,0.564,2.44,2.81,2.92,0.566,0.625,0.578,3.64,3.03,3.06,0.594,0.565,0.572,4.17,3.24,2.35,Poor_Age,8330.9,15060.4,1.789,0.537,2.67,0.625,4.17,0.7278,0.8839,0.922,0.569,1.0,0.8642,0.6877,0.8134,0.8134,Good,1,0,No_Anomaly,0,,Age_Years,77.1,81.34,0.0,0.75,0.75,0.75,0.75,0.75,0.5,0.75,97.5,100.0,100.0,0.0,0.0,0.0,6.799999999999997,0.0,2.5,97.5,99.16666666666667,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.7142857142857143,0.5,0.0,1.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.2783333333333333,0.0,0.0,120,400,1000,1000,0.3496,0.0,0.0,65,100,150,150,0.5693333333333334,0.0,0.0,50,100,200,200,0.4225,0.0,0.0,1,9,35,35,0.08,0.0,0.0,350,570,1400,1400,0.4365,0.0,0.0,2500,4000,10000,10000,0.37640999999999997,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2130,215.5,171.2,66.6,62.4,4.4,421.4,2881.2,57.5,20.8,75.8,76.0,70.7,80.0,35.8,10.7,8583.7,9785.4,10000.0,16232.4,18747.5,20000.0,1.8910726143737546,1.915864451121058,2.0,0.598,0.5,0.535,-2.95,2.11,2.89,0.505,0.534,0.571,2.67,2.99,-2.71,0.553,0.708,0.532,3.07,5.02,-2.41,0.5,0.532,0.546,-2.0,-2.32,2.69,Fair_Bushing_TD_Cap,8583.7,16232.4,1.891,0.598,2.95,0.708,5.02,0.8225,0.9605,0.9551,0.9909,1.0,0.8433,0.7757,0.8836,0.8836,Good,1,0,No_Anomaly,0,,C2H2,76.0,88.36,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,97.5,100.0,100.0,0.0,0.0,0.0,5.299999999999997,0.0,2.5,97.5,99.16666666666667,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.11972222222222222,0.0,0.0,120,400,1000,1000,0.1712,0.0,0.0,65,100,150,150,0.44399999999999995,0.0,0.0,50,100,200,200,0.312,0.0,0.0,1,9,35,35,0.12571428571428572,0.0,0.0,350,570,1400,1400,0.301,0.0,0.0,2500,4000,10000,10000,0.28812,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2131,686.4,511.5,96.0,109.2,18.1,750.6,5273.2,46.8,34.6,93.2,93.5,84.4,102.7,40.2,24.5,5569.7,6091.7,5677.5,8526.4,9669.0,8784.8,1.5308544445840888,1.5872416566804013,1.5473007485689123,0.696,0.737,0.735,6.13,6.2,5.73,0.699,0.697,0.581,4.23,5.78,3.79,0.766,0.663,0.685,5.12,4.2,5.5,0.622,0.64,0.685,6.06,-4.43,5.02,Poor_Mixed,5569.7,8526.4,1.531,0.737,6.2,0.766,6.06,0.478,0.7391,0.4392,0.597,1.0,0.4119,0.4839,0.5867,0.5867,Poor,0,1,Winding_TD_Cap,0,,C2H2,93.5,58.67,0.0,0.75,0.5,0.75,0.5,0.5,0.5,0.5,83.6,81.19999999999999,57.5,0.0,0.0,0.0,9.099999999999994,42.5,16.400000000000006,57.5,74.1,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5714285714285714,0.5,0.0,5.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.3813333333333333,0.0,0.0,120,400,1000,1000,0.5115,0.0,0.0,65,100,150,150,0.64,0.0,0.0,50,100,200,200,0.546,0.0,0.0,1,9,35,35,0.5171428571428572,0.0,0.0,350,570,1400,1400,0.5361428571428571,0.0,0.0,2500,4000,10000,10000,0.52732,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
2132,744.6,436.3,93.5,84.2,11.6,720.2,4790.8,52.7,25.6,82.0,84.4,75.5,88.5,38.6,16.1,8116.1,8134.1,7412.9,14440.1,15188.3,13075.1,1.779191976441887,1.8672379242940214,1.76383061959557,0.626,0.643,0.658,4.23,4.56,4.54,0.558,0.672,0.562,-3.61,4.03,4.31,0.638,0.58,0.562,3.39,3.39,3.96,0.618,0.632,0.623,2.93,3.01,3.15,Fair_Mixed,7412.9,13075.1,1.764,0.658,4.56,0.672,4.31,0.5646,0.86,0.7199,0.8635,1.0,0.5788,0.6291,0.7138,0.7138,Fair,1,0,No_Anomaly,0,,C2H2,84.4,71.38,0.0,0.5,0.5,0.75,0.75,0.5,0.5,0.5,92.7,99.0,88.99999999999999,0.0,0.0,0.0,8.900000000000006,11.000000000000014,7.299999999999997,88.99999999999999,93.56666666666666,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5714285714285714,0.5,0.0,5.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.4136666666666667,0.0,0.0,120,400,1000,1000,0.4363,0.0,0.0,65,100,150,150,0.6233333333333333,0.0,0.0,50,100,200,200,0.42100000000000004,0.0,0.0,1,9,35,35,0.3314285714285714,0.0,0.0,350,570,1400,1400,0.5144285714285715,0.0,0.0,2500,4000,10000,10000,0.47908,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
